Date,Country,Total Case,New Test,Total Test,New Case,New Death,Total Death,New Recovered,Total Recovery,Population,Elderly Rate,First Case,Lockdown/State of Emergency
4/22/2020,Armenia,1431,777,15011,50,0,24,26,585,2925000,15.8,3/1/2020,3/16/2020
4/23/2020,Armenia,1504,777,15788,73,3,27,69,654,2925000,15.8,3/1/2020,3/16/2020
4/24/2020,Armenia,1585,777,16565,81,1,28,75,729,2925000,15.8,3/1/2020,3/16/2020
4/25/2020,Armenia,1677,777,17342,69,0,28,30,759,2925000,15.8,3/1/2020,3/16/2020
4/26/2020,Armenia,1746,589,17931,62,1,29,15,774,2925000,15.8,3/1/2020,3/16/2020
4/27/2020,Armenia,1805,799,18730,59,1,30,18,792,2925000,15.8,3/1/2020,3/16/2020
4/28/2020,Armenia,1870,799,19529,65,0,30,34,826,2925000,15.8,3/1/2020,3/16/2020
4/29/2020,Armenia,2004,799,20328,134,2,32,29,855,2925000,15.8,3/1/2020,3/16/2020
4/30/2020,Armenia,2086,799,21127,82,1,33,48,903,2925000,15.8,3/1/2020,3/16/2020
5/1/2020,Armenia,2211,944,22071,125,0,33,33,936,2925000,15.8,3/1/2020,3/16/2020
5/2/2020,Armenia,2324,944,23015,113,2,35,25,961,2925000,15.8,3/1/2020,3/16/2020
5/3/2020,Armenia,2445,944,23959,121,4,39,36,997,2925000,15.8,3/1/2020,3/16/2020
1/22/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/23/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/24/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/25/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/26/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/27/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/28/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/29/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/30/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
1/31/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/1/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/2/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/3/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/4/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/5/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/6/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/7/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/8/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/9/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/10/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/11/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/12/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/13/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/14/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/15/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/16/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/17/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/18/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/19/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/20/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/21/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/22/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/23/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/24/2020,Austria,0,0,0,0,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/25/2020,Austria,2,0,0,2,0,0,0,0,8857960,18.8,2/25/2020,3/16/2020
2/26/2020,Austria,2,0,0,0,0,0,3,3,8857960,18.8,2/25/2020,3/16/2020
2/27/2020,Austria,5,0,0,3,0,0,0,3,8857960,18.8,2/25/2020,3/16/2020
2/28/2020,Austria,7,0,0,2,0,0,0,3,8857960,18.8,2/25/2020,3/16/2020
2/29/2020,Austria,10,0,0,3,0,0,0,3,8857960,18.8,2/25/2020,3/16/2020
3/1/2020,Austria,14,1,1,4,0,0,1,4,8857960,18.8,2/25/2020,3/16/2020
3/2/2020,Austria,18,1583,1584,4,0,0,0,4,8857960,18.8,2/25/2020,3/16/2020
3/3/2020,Austria,24,1584,3168,6,0,0,0,4,8857960,18.8,2/25/2020,3/16/2020
3/4/2020,Austria,29,1583,4751,5,0,0,0,4,8857960,18.8,2/25/2020,3/16/2020
3/5/2020,Austria,43,1583,6334,14,0,0,2,6,8857960,18.8,2/25/2020,3/16/2020
3/6/2020,Austria,66,1583,7917,23,0,0,0,6,8857960,18.8,2/25/2020,3/16/2020
3/7/2020,Austria,81,1584,9501,15,0,0,1,7,8857960,18.8,2/25/2020,3/16/2020
3/8/2020,Austria,104,1583,11084,23,0,0,1,8,8857960,18.8,2/25/2020,3/16/2020
3/9/2020,Austria,131,1583,12667,27,0,0,0,8,8857960,18.8,2/25/2020,3/16/2020
3/10/2020,Austria,182,1584,14251,51,0,0,2,10,8857960,18.8,2/25/2020,3/16/2020
3/11/2020,Austria,246,1583,15834,64,0,0,1,11,8857960,18.8,2/25/2020,3/16/2020
3/12/2020,Austria,361,1583,17417,115,1,1,0,11,8857960,18.8,2/25/2020,3/16/2020
3/13/2020,Austria,504,1584,19001,143,0,1,0,11,8857960,18.8,2/25/2020,3/16/2020
3/14/2020,Austria,655,1583,20584,151,0,1,1,12,8857960,18.8,2/25/2020,3/16/2020
3/15/2020,Austria,860,1583,22167,205,0,1,3,15,8857960,18.8,2/25/2020,3/16/2020
3/16/2020,Austria,1018,1583,23750,158,2,3,12,27,8857960,18.8,2/25/2020,3/16/2020
3/17/2020,Austria,1332,1584,25334,314,1,4,1,28,8857960,18.8,2/25/2020,3/16/2020
3/18/2020,Austria,1646,1583,26917,314,0,4,4,32,8857960,18.8,2/25/2020,3/16/2020
3/19/2020,Austria,2179,1583,28500,533,2,6,5,37,8857960,18.8,2/25/2020,3/16/2020
3/20/2020,Austria,2649,1584,30084,470,0,6,13,50,8857960,18.8,2/25/2020,3/16/2020
3/21/2020,Austria,2992,1583,31667,343,2,8,9,59,8857960,18.8,2/25/2020,3/16/2020
3/22/2020,Austria,3582,1583,33250,590,8,16,7,66,8857960,18.8,2/25/2020,3/16/2020
3/23/2020,Austria,4474,1584,34834,892,5,21,37,103,8857960,18.8,2/25/2020,3/16/2020
3/24/2020,Austria,5283,1583,36417,809,7,28,60,163,8857960,18.8,2/25/2020,3/16/2020
3/25/2020,Austria,5588,1583,38000,305,3,31,70,233,8857960,18.8,2/25/2020,3/16/2020
3/26/2020,Austria,6909,1583,39583,1321,18,49,103,336,8857960,18.8,2/25/2020,3/16/2020
3/27/2020,Austria,7697,1584,41167,788,9,58,152,488,8857960,18.8,2/25/2020,3/16/2020
3/28/2020,Austria,8271,1583,42750,574,10,68,131,619,8857960,18.8,2/25/2020,3/16/2020
3/29/2020,Austria,8788,3691,46441,517,18,86,174,793,8857960,18.8,2/25/2020,3/16/2020
3/30/2020,Austria,9618,8559,55000,830,22,108,223,1016,8857960,18.8,2/25/2020,3/16/2020
3/31/2020,Austria,10180,15000,70000,562,20,128,233,1249,8857960,18.8,2/25/2020,3/16/2020
4/1/2020,Austria,10711,10000,80000,531,18,146,216,1465,8857960,18.8,2/25/2020,3/16/2020
4/2/2020,Austria,11129,12190,92190,418,12,158,284,1749,8857960,18.8,2/25/2020,3/16/2020
4/3/2020,Austria,11524,6153,98343,395,10,168,273,2022,8857960,18.8,2/25/2020,3/16/2020
4/4/2020,Austria,11781,5791,104134,257,18,186,485,2507,8857960,18.8,2/25/2020,3/16/2020
4/5/2020,Austria,12051,4282,108416,270,18,204,491,2998,8857960,18.8,2/25/2020,3/16/2020
4/6/2020,Austria,12297,2880,111296,246,16,220,465,3463,8857960,18.8,2/25/2020,3/16/2020
4/7/2020,Austria,12639,3939,115235,342,23,243,583,4046,8857960,18.8,2/25/2020,3/16/2020
4/8/2020,Austria,12942,9754,124989,303,30,273,466,4512,8857960,18.8,2/25/2020,3/16/2020
4/9/2020,Austria,13244,9754,134743,302,22,295,728,5240,8857960,18.8,2/25/2020,3/16/2020
4/10/2020,Austria,13560,6232,140975,316,24,319,824,6064,8857960,18.8,2/25/2020,3/16/2020
4/11/2020,Austria,13086,0,140975,246,18,337,540,6604,8857960,18.8,2/25/2020,3/16/2020
4/12/2020,Austria,13945,3902,144877,139,13,350,380,6984,8857960,18.8,2/25/2020,3/16/2020
4/13/2020,Austria,14041,3535,148412,96,18,368,359,7343,8857960,18.8,2/25/2020,3/16/2020
4/14/2020,Austria,14226,3382,151794,185,16,384,290,7633,8857960,18.8,2/25/2020,3/16/2020
4/15/2020,Austria,14350,5007,156801,124,9,393,465,8098,8857960,18.8,2/25/2020,3/16/2020
4/16/2020,Austria,14476,6015,162816,126,17,410,888,8986,8857960,18.8,2/25/2020,3/16/2020
4/17/2020,Austria,14595,6456,169272,119,21,431,718,9704,8857960,18.8,2/25/2020,3/16/2020
4/18/2020,Austria,14671,6660,175932,76,12,443,510,10214,8857960,18.8,2/25/2020,3/16/2020
4/19/2020,Austria,14749,3311,179243,78,9,452,287,10501,8857960,18.8,2/25/2020,3/16/2020
4/20/2020,Austria,14795,3706,182949,46,18,470,130,10631,8857960,18.8,2/25/2020,3/16/2020
4/21/2020,Austria,14873,6069,189018,78,21,491,340,10971,8857960,18.8,2/25/2020,3/16/2020
4/22/2020,Austria,14925,12776,201794,52,19,510,357,11328,8857960,18.8,2/25/2020,3/16/2020
4/23/2020,Austria,15002,4041,205835,77,12,522,366,11694,8857960,18.8,2/25/2020,3/16/2020
4/24/2020,Austria,15071,6851,212686,69,8,530,178,11872,8857960,18.8,2/25/2020,3/16/2020
4/25/2020,Austria,15148,8403,221089,77,6,536,231,12103,8857960,18.8,2/25/2020,3/16/2020
4/26/2020,Austria,15225,6542,227631,77,6,542,179,12282,8857960,18.8,2/25/2020,3/16/2020
4/27/2020,Austria,15274,4906,232537,49,7,549,80,12362,8857960,18.8,2/25/2020,3/16/2020
4/28/2020,Austria,15357,7041,239578,83,20,569,218,12580,8857960,18.8,2/25/2020,3/16/2020
4/29/2020,Austria,15402,8176,247754,45,11,580,199,12779,8857960,18.8,2/25/2020,3/16/2020
4/30/2020,Austria,15452,8645,256399,50,4,584,128,12907,8857960,18.8,2/25/2020,3/16/2020
5/1/2020,Austria,15531,7680,264079,79,5,589,203,13110,8857960,18.8,2/25/2020,3/16/2020
5/2/2020,Austria,15558,5540,269619,27,7,596,70,13180,8857960,18.8,2/25/2020,3/16/2020
5/3/2020,Austria,15597,4736,274355,39,2,598,48,13228,8857960,18.8,2/25/2020,3/16/2020
1/22/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/23/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/24/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/25/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/26/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/27/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/28/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/29/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/30/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
1/31/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/1/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/2/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/3/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/4/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/5/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/6/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/7/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/8/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/9/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/10/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/11/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/12/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/13/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/14/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/15/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/16/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/17/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/18/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/19/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/20/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/21/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/22/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/23/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/24/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/25/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/26/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/27/2020,Azerbaijan,0,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/28/2020,Azerbaijan,1,0,0,1,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
2/29/2020,Azerbaijan,3,0,0,2,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/1/2020,Azerbaijan,3,0,0,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/2/2020,Azerbaijan,3,1034,1034,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/3/2020,Azerbaijan,3,1034,2068,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/4/2020,Azerbaijan,3,1034,3102,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/5/2020,Azerbaijan,6,1034,4136,3,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/6/2020,Azerbaijan,9,1034,5170,3,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/7/2020,Azerbaijan,9,1034,6204,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/8/2020,Azerbaijan,9,1034,7238,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/9/2020,Azerbaijan,9,1034,8272,0,0,0,0,0,9898085,6.81,2/28/2020,4/5/2020
3/10/2020,Azerbaijan,11,1034,9306,2,0,0,3,3,9898085,6.81,2/28/2020,4/5/2020
3/11/2020,Azerbaijan,11,1034,10340,0,0,0,0,3,9898085,6.81,2/28/2020,4/5/2020
3/12/2020,Azerbaijan,15,1034,11374,4,1,1,0,3,9898085,6.81,2/28/2020,4/5/2020
3/13/2020,Azerbaijan,15,1034,12408,0,0,1,0,3,9898085,6.81,2/28/2020,4/5/2020
3/14/2020,Azerbaijan,19,1034,13442,4,0,1,3,6,9898085,6.81,2/28/2020,4/5/2020
3/15/2020,Azerbaijan,23,1034,14476,4,0,1,0,6,9898085,6.81,2/28/2020,4/5/2020
3/16/2020,Azerbaijan,25,1034,15510,2,0,1,0,6,9898085,6.81,2/28/2020,4/5/2020
3/17/2020,Azerbaijan,34,1034,16544,9,0,1,0,6,9898085,6.81,2/28/2020,4/5/2020
3/18/2020,Azerbaijan,34,1034,17578,0,0,1,4,10,9898085,6.81,2/28/2020,4/5/2020
3/19/2020,Azerbaijan,44,1034,18612,10,0,1,0,10,9898085,6.81,2/28/2020,4/5/2020
3/20/2020,Azerbaijan,44,1034,19646,0,0,1,0,10,9898085,6.81,2/28/2020,4/5/2020
3/21/2020,Azerbaijan,53,1034,20680,9,0,1,0,10,9898085,6.81,2/28/2020,4/5/2020
3/22/2020,Azerbaijan,65,1034,21714,12,0,1,0,10,9898085,6.81,2/28/2020,4/5/2020
3/23/2020,Azerbaijan,72,1034,22748,7,0,1,0,10,9898085,6.81,2/28/2020,4/5/2020
3/24/2020,Azerbaijan,87,1034,23782,15,0,1,0,10,9898085,6.81,2/28/2020,4/5/2020
3/25/2020,Azerbaijan,93,1034,24816,6,1,2,0,10,9898085,6.81,2/28/2020,4/5/2020
3/26/2020,Azerbaijan,122,1034,25850,29,1,3,5,15,9898085,6.81,2/28/2020,4/5/2020
3/27/2020,Azerbaijan,165,1034,26884,43,0,3,0,15,9898085,6.81,2/28/2020,4/5/2020
3/28/2020,Azerbaijan,182,1034,27918,17,1,4,0,15,9898085,6.81,2/28/2020,4/5/2020
3/29/2020,Azerbaijan,209,1034,28952,27,0,4,0,15,9898085,6.81,2/28/2020,4/5/2020
3/30/2020,Azerbaijan,273,1034,29986,64,0,4,11,26,9898085,6.81,2/28/2020,4/5/2020
3/31/2020,Azerbaijan,298,13686,43672,25,1,5,0,26,9898085,6.81,2/28/2020,4/5/2020
4/1/2020,Azerbaijan,359,13686,57358,61,0,5,0,26,9898085,6.81,2/28/2020,4/5/2020
4/2/2020,Azerbaijan,400,0,57358,41,0,5,0,26,9898085,6.81,2/28/2020,4/5/2020
4/3/2020,Azerbaijan,443,0,57358,43,0,5,6,32,9898085,6.81,2/28/2020,4/5/2020
4/4/2020,Azerbaijan,521,4019,61377,78,0,5,0,32,9898085,6.81,2/28/2020,4/5/2020
4/5/2020,Azerbaijan,584,4019,65396,63,2,7,0,32,9898085,6.81,2/28/2020,4/5/2020
4/6/2020,Azerbaijan,641,4019,69415,57,0,7,12,44,9898085,6.81,2/28/2020,4/5/2020
4/7/2020,Azerbaijan,717,4019,73434,76,1,8,0,44,9898085,6.81,2/28/2020,4/5/2020
4/8/2020,Azerbaijan,822,4019,77453,105,0,8,19,63,9898085,6.81,2/28/2020,4/5/2020
4/9/2020,Azerbaijan,926,4019,81472,104,1,9,38,101,9898085,6.81,2/28/2020,4/5/2020
4/10/2020,Azerbaijan,991,4019,85491,65,1,10,58,159,9898085,6.81,2/28/2020,4/5/2020
4/11/2020,Azerbaijan,1058,4019,89510,67,1,11,41,200,9898085,6.81,2/28/2020,4/5/2020
4/12/2020,Azerbaijan,1098,4019,93529,40,0,11,50,250,9898085,6.81,2/28/2020,4/5/2020
4/13/2020,Azerbaijan,1148,4019,97548,50,1,12,39,289,9898085,6.81,2/28/2020,4/5/2020
4/14/2020,Azerbaijan,1197,4019,101567,49,1,13,62,351,9898085,6.81,2/28/2020,4/5/2020
4/15/2020,Azerbaijan,1253,4019,105586,56,0,13,53,404,9898085,6.81,2/28/2020,4/5/2020
4/16/2020,Azerbaijan,1283,4019,109605,30,2,15,56,460,9898085,6.81,2/28/2020,4/5/2020
4/17/2020,Azerbaijan,1340,4019,113624,57,0,15,68,528,9898085,6.81,2/28/2020,4/5/2020
4/18/2020,Azerbaijan,1373,4019,117643,33,3,18,62,590,9898085,6.81,2/28/2020,4/5/2020
4/19/2020,Azerbaijan,1398,4019,121662,25,1,19,122,712,9898085,6.81,2/28/2020,4/5/2020
4/20/2020,Azerbaijan,1436,4946,126608,38,0,19,79,791,9898085,6.81,2/28/2020,4/5/2020
4/21/2020,Azerbaijan,1480,4946,131554,44,1,20,74,865,9898085,6.81,2/28/2020,4/5/2020
4/22/2020,Azerbaijan,1518,4946,136500,38,0,20,42,907,9898085,6.81,2/28/2020,4/5/2020
4/23/2020,Azerbaijan,1548,4946,141446,30,0,20,41,948,9898085,6.81,2/28/2020,4/5/2020
4/24/2020,Azerbaijan,1592,4946,146392,44,1,21,65,1013,9898085,6.81,2/28/2020,4/5/2020
4/25/2020,Azerbaijan,1617,3767,150159,25,0,21,67,1080,9898085,6.81,2/28/2020,4/5/2020
4/26/2020,Azerbaijan,1645,3767,153926,28,0,21,59,1139,9898085,6.81,2/28/2020,4/5/2020
4/27/2020,Azerbaijan,1678,3767,157693,33,1,22,23,1162,9898085,6.81,2/28/2020,4/5/2020
4/28/2020,Azerbaijan,1717,3767,161460,39,0,22,59,1221,9898085,6.81,2/28/2020,4/5/2020
4/29/2020,Azerbaijan,1766,3767,165227,49,1,23,46,1267,9898085,6.81,2/28/2020,4/5/2020
4/30/2020,Azerbaijan,1804,3767,168994,38,1,24,58,1325,9898085,6.81,2/28/2020,4/5/2020
5/1/2020,Azerbaijan,1854,4280,173274,50,1,25,40,1365,9898085,6.81,2/28/2020,4/5/2020
5/2/2020,Azerbaijan,1894,4280,177554,40,0,25,46,1411,9898085,6.81,2/28/2020,4/5/2020
5/3/2020,Azerbaijan,1932,4280,181834,38,0,25,30,1441,9898085,6.81,2/28/2020,4/5/2020
1/22/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/23/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/24/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/25/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/26/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/27/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/28/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/29/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/30/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
1/31/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/1/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/2/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/3/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/4/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/5/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/6/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/7/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/8/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/9/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/10/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/11/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/12/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/13/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/14/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/15/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/16/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/17/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/18/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/19/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/20/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/21/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/22/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/23/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/24/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/25/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/26/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/27/2020,Belarus,0,0,0,0,0,0,0,0,9491800,15,2/28/2020,
2/28/2020,Belarus,1,0,0,1,0,0,0,0,9491800,15,2/28/2020,
2/29/2020,Belarus,1,0,0,0,0,0,0,0,9491800,15,2/28/2020,
3/1/2020,Belarus,1,0,0,0,0,0,0,0,9491800,15,2/28/2020,
3/2/2020,Belarus,1,923,923,0,0,0,0,0,9491800,15,2/28/2020,
3/3/2020,Belarus,4,923,1846,3,0,0,0,0,9491800,15,2/28/2020,
3/4/2020,Belarus,6,923,2769,2,0,0,0,0,9491800,15,2/28/2020,
3/5/2020,Belarus,6,923,3692,0,0,0,0,0,9491800,15,2/28/2020,
3/6/2020,Belarus,6,923,4615,0,0,0,0,0,9491800,15,2/28/2020,
3/7/2020,Belarus,6,923,5538,0,0,0,0,0,9491800,15,2/28/2020,
3/8/2020,Belarus,6,923,6461,0,0,0,0,0,9491800,15,2/28/2020,
3/9/2020,Belarus,6,923,7384,0,0,0,1,1,9491800,15,2/28/2020,
3/10/2020,Belarus,9,923,8307,3,0,0,0,1,9491800,15,2/28/2020,
3/11/2020,Belarus,9,923,9230,0,0,0,2,3,9491800,15,2/28/2020,
3/12/2020,Belarus,21,923,10153,12,0,0,0,3,9491800,15,2/28/2020,
3/13/2020,Belarus,27,923,11076,6,0,0,0,3,9491800,15,2/28/2020,
3/14/2020,Belarus,27,923,11999,0,0,0,0,3,9491800,15,2/28/2020,
3/15/2020,Belarus,27,923,12922,0,0,0,0,3,9491800,15,2/28/2020,
3/16/2020,Belarus,36,923,13845,9,0,0,0,3,9491800,15,2/28/2020,
3/17/2020,Belarus,36,923,14768,0,0,0,0,3,9491800,15,2/28/2020,
3/18/2020,Belarus,51,923,15691,15,0,0,2,5,9491800,15,2/28/2020,
